SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,Churn_Yes,TotalCharges
0,48,100,False,True,True,True,True,False,False,False,4800
0,8,38,False,True,False,False,True,False,False,False,304
0,10,91,False,True,True,True,False,False,True,False,910
0,40,81,True,False,True,False,False,False,True,False,3240
0,32,74,False,True,True,True,True,False,True,False,2368
1,41,95,True,False,True,True,True,False,False,False,3895
0,25,100,False,False,True,False,False,True,False,True,2500
0,22,89,True,True,True,True,False,False,False,False,1958
0,24,25,True,False,True,True,False,True,False,False,600
0,24,60,True,False,True,False,True,False,False,False,1440
1,64,75,False,False,True,True,True,False,True,False,4800
0,3,108,True,False,True,True,True,False,False,False,324
1,63,109,True,False,True,False,True,True,False,False,6867
0,13,53,False,True,True,False,True,False,False,False,689
0,20,55,True,False,False,False,True,False,False,False,1100
0,54,86,False,True,True,True,False,False,False,False,4644
0,38,20,False,True,True,False,False,False,True,False,760
1,1,70,True,False,True,True,True,False,False,True,70
0,67,44,True,False,False,False,False,True,False,False,2948
0,53,64,True,True,True,False,False,False,True,False,3392
0,29,26,False,True,True,False,False,False,False,False,754
0,14,56,False,False,True,False,False,False,False,False,784
0,48,60,False,False,True,True,True,False,False,True,2880
0,48,70,False,False,True,False,False,False,False,False,3360
0,1,60,True,True,True,False,False,False,True,False,60
0,44,25,True,True,True,False,False,False,False,False,1100
0,45,96,True,True,True,True,True,False,False,False,4320
0,56,74,False,False,True,False,True,False,False,True,4144
0,14,31,True,False,False,True,False,False,True,False,434
0,2,71,True,False,True,True,False,False,False,False,142
1,36,54,True,False,True,False,True,False,False,False,1944
0,5,40,False,False,False,True,False,True,False,True,200
0,69,61,False,True,True,True,False,False,False,False,4209
0,62,108,True,True,True,False,False,False,False,False,6696
0,1,20,False,False,True,True,True,False,True,False,20
0,34,65,False,False,True,True,True,False,False,False,2210
0,16,81,True,False,True,True,False,False,False,False,1296
0,14,19,False,True,True,False,False,False,True,False,266
0,49,98,True,True,True,False,True,False,False,False,4802
0,2,80,True,False,True,False,True,False,False,True,160
0,26,19,True,True,True,False,False,False,False,False,494
0,22,96,True,False,True,True,False,True,False,False,2112
0,33,74,True,True,True,True,True,False,False,True,2442
0,4,20,True,True,True,False,False,True,False,False,80
0,19,20,True,False,True,False,False,False,True,False,380
0,57,90,True,True,True,True,False,False,False,False,5130
0,51,86,True,False,True,True,False,False,True,False,4386
0,1,44,True,False,True,False,False,False,True,True,44
0,3,90,True,False,True,False,False,True,False,False,270
0,15,46,False,False,False,True,True,False,False,False,690
0,52,80,True,False,True,True,True,False,False,False,4160
0,56,100,True,False,True,True,True,False,False,True,5600
0,3,77,True,False,True,True,True,False,False,True,231
0,26,35,False,False,False,False,True,False,False,False,910
0,68,111,False,False,True,False,True,False,True,False,7548
0,4,51,False,False,True,False,False,False,False,False,204
0,72,26,True,True,True,False,False,True,False,False,1872
0,40,106,False,False,True,False,True,False,False,False,4240
1,66,100,True,True,True,False,True,False,False,True,6600
1,19,105,False,False,True,False,False,False,False,False,1995
0,42,20,True,False,True,False,True,False,False,False,840
0,34,98,True,True,True,True,False,False,False,False,3332
0,1,81,False,False,True,True,False,True,False,True,81
0,72,89,True,True,True,True,True,False,False,False,6408
0,51,20,False,False,True,True,False,False,False,False,1020
1,55,85,False,False,True,True,True,False,True,True,4675
0,66,102,False,True,True,True,True,False,False,True,6732
1,30,90,False,False,True,False,False,False,False,False,2700
1,34,90,True,False,True,True,True,False,True,False,3060
0,55,78,False,False,True,True,True,False,False,True,4290
0,54,95,False,False,True,False,True,False,False,False,5130
0,57,39,True,False,False,False,True,False,False,True,2223
0,11,74,True,True,True,True,True,False,False,True,814
0,2,20,True,False,True,False,False,False,False,False,40
1,4,69,True,False,True,False,False,True,False,False,276
0,72,91,False,True,True,False,False,False,False,False,6552
0,48,20,True,False,True,False,False,False,False,False,960
0,26,21,True,False,True,False,False,True,False,False,546
0,15,20,False,True,True,True,True,False,True,False,300
0,15,83,False,False,True,True,False,False,True,False,1245
0,64,102,True,False,True,True,True,False,False,False,6528
0,71,111,False,False,True,True,False,False,True,False,7881
0,63,69,True,False,True,False,False,False,True,False,4347
0,64,104,False,True,True,False,False,True,False,False,6656
0,45,76,True,False,True,True,True,False,False,False,3420
0,4,20,False,False,True,True,True,False,False,False,80
0,31,90,False,False,True,True,True,False,False,True,2790
0,68,110,True,False,True,True,False,False,True,True,7480
0,25,82,True,False,True,False,False,False,False,False,2050
0,72,25,True,True,True,False,False,False,True,False,1800
0,36,56,False,False,True,True,False,False,True,False,2016
0,1,44,True,False,True,False,False,True,False,False,44
0,0,25,True,True,True,False,False,False,True,False,0
0,25,20,False,False,True,True,True,False,False,False,500
0,8,19,False,False,True,True,True,False,False,False,152
0,37,75,False,True,True,True,True,True,False,False,2775
1,4,95,True,False,True,True,False,True,False,False,380
0,28,83,False,True,True,True,False,False,False,False,2324
0,37,45,False,False,False,False,False,True,False,False,1665
0,1,49,True,True,True,True,False,True,False,False,49
0,25,20,False,True,True,False,True,True,False,False,500
0,26,98,True,False,True,True,True,False,False,True,2548
1,9,81,False,False,True,False,False,False,False,True,729
0,21,103,False,True,True,True,False,False,True,True,2163
1,19,80,True,False,True,True,True,False,False,True,1520
0,18,34,True,False,False,True,True,False,False,False,612
0,32,108,True,False,True,False,True,False,False,True,3456
1,23,35,True,False,False,True,False,True,False,False,805
0,55,75,False,True,True,False,True,False,False,False,4125
0,43,26,True,False,True,False,False,False,False,False,1118
1,2,45,True,False,True,False,False,False,False,True,90
0,5,83,False,False,True,False,False,False,False,False,415
0,14,61,True,True,True,True,True,False,True,False,854
0,4,61,True,False,True,False,False,False,True,False,244
0,4,45,True,False,True,False,False,False,True,False,180
0,12,20,False,False,True,False,False,False,False,False,240
0,68,86,False,False,True,True,True,False,False,False,5848
0,10,86,True,False,True,True,True,False,False,True,860
0,53,95,False,False,True,False,False,False,False,True,5035
0,27,19,True,False,True,False,False,False,False,False,513
1,34,80,False,True,True,False,False,True,False,True,2720
1,11,85,False,False,True,True,True,True,False,True,935
0,64,26,False,False,True,False,False,False,False,False,1664
0,13,82,False,False,True,False,True,False,True,False,1066
0,3,20,True,True,True,True,False,False,True,False,60
0,24,90,True,False,True,True,True,False,False,False,2160
0,69,61,False,False,True,True,True,False,False,False,4209
0,20,96,False,True,True,True,False,False,False,False,1920
0,48,45,False,False,False,True,False,False,True,False,2160
0,13,54,True,False,False,False,False,False,True,True,702
1,5,86,True,False,True,False,True,False,False,False,430
0,5,70,False,True,True,True,True,True,False,False,350
1,1,74,True,False,True,False,False,True,False,False,74
0,30,94,True,True,True,True,True,False,False,True,2820
0,13,101,True,False,True,False,True,False,False,False,1313
0,61,94,False,False,True,False,False,False,True,False,5734
0,4,20,False,False,True,False,False,False,False,False,80
0,10,55,False,True,True,True,True,True,False,True,550
0,40,64,False,False,True,True,True,False,False,False,2560
0,43,66,True,False,True,False,False,True,False,False,2838
0,1,30,False,False,False,True,True,False,True,False,30
1,1,70,False,False,True,True,False,True,False,True,70
0,19,20,False,False,True,True,False,False,True,False,380
0,9,75,False,False,True,False,False,False,False,False,675
0,9,81,True,False,True,True,True,False,False,False,729
0,18,20,True,True,True,True,True,False,False,False,360
0,67,106,False,False,True,True,True,False,False,False,7102
0,13,44,False,False,True,True,True,True,False,False,572
0,5,70,True,False,True,False,True,False,False,True,350
1,33,110,True,False,True,False,True,False,False,False,3630
0,62,65,False,False,True,False,False,True,False,False,4030
0,72,101,True,False,True,True,True,True,False,False,7272
0,8,84,True,False,True,True,False,True,False,True,672
1,1,46,False,False,True,False,False,False,False,True,46
0,44,95,False,False,True,False,False,False,False,False,4180
0,17,97,True,False,True,True,True,False,True,False,1649
0,30,100,False,True,True,True,False,False,True,True,3000
0,69,26,True,True,True,False,False,True,False,False,1794
0,23,50,False,False,True,True,True,False,True,False,1150
0,2,86,False,False,True,True,False,True,False,True,172
1,3,45,False,False,True,True,True,False,False,True,135
0,30,75,False,False,True,False,False,True,False,False,2250
0,1,44,True,False,True,True,True,False,True,False,44
1,8,100,False,False,True,False,False,False,False,False,800
1,59,83,True,False,True,False,True,False,False,False,4897
1,7,51,False,False,True,False,False,False,False,False,357
0,37,95,False,True,True,False,False,False,False,False,3515
0,49,109,True,True,True,False,True,False,False,False,5341
0,26,82,False,False,True,False,True,False,False,False,2132
0,1,80,False,False,True,True,True,False,True,True,80
0,62,114,False,False,True,False,False,False,True,False,7068
0,36,95,True,False,True,False,False,False,False,False,3420
0,32,20,True,True,True,True,True,False,True,False,640
0,30,19,False,True,True,False,False,True,False,False,570
0,21,106,True,False,True,False,True,True,False,True,2226
0,66,106,True,False,True,False,True,False,False,True,6996
0,32,80,True,False,True,False,True,False,False,True,2560
1,3,80,False,False,True,False,True,False,False,True,240
0,69,20,False,True,True,True,True,False,False,False,1380
0,10,110,True,False,True,True,True,False,True,True,1100
1,1,69,False,False,True,True,False,False,False,True,69
0,69,91,True,False,True,True,True,False,False,False,6279
1,4,94,False,False,True,False,True,False,False,True,376
0,66,63,True,True,True,True,True,True,False,False,4158
0,35,24,False,False,False,True,False,True,False,False,840
0,22,105,True,False,True,False,False,False,False,False,2310
0,55,19,False,True,True,False,False,False,False,False,1045
0,9,81,True,False,True,False,True,False,False,True,729
0,55,90,False,False,True,False,False,True,False,False,4950
0,36,106,False,False,True,True,True,True,False,False,3816
1,27,81,True,False,True,False,False,False,False,True,2187
0,67,107,False,True,True,True,True,False,False,False,7169
1,54,102,False,False,True,False,False,False,False,True,5508
0,62,39,True,False,False,False,False,True,False,False,2418
0,56,52,True,True,False,False,False,False,True,False,2912
0,34,110,False,False,True,False,False,False,False,True,3740
0,33,86,False,True,True,False,False,False,False,True,2838
0,5,94,False,False,True,False,False,False,False,True,470
0,16,20,False,False,True,False,True,False,False,False,320
0,34,89,True,False,True,False,False,False,False,False,3026
1,58,106,False,False,True,False,False,False,False,True,6148
1,66,71,False,False,True,False,False,False,False,False,4686
0,37,20,True,False,True,False,False,False,False,False,740
0,6,46,False,True,True,False,False,True,False,False,276
0,65,74,True,False,True,False,False,False,False,False,4810
0,51,20,True,False,True,False,False,False,False,False,1020
0,2,45,True,False,True,False,False,False,False,True,90
0,18,68,True,False,True,False,True,True,False,False,1224
0,51,60,False,False,True,True,False,False,False,False,3060
0,15,100,True,False,True,True,False,False,True,False,1500
0,72,106,True,True,True,True,True,False,True,False,7632
0,12,19,True,True,True,False,True,False,False,False,228
0,60,40,True,False,False,True,True,False,False,False,2400
0,32,19,False,False,True,False,False,False,False,False,608
0,6,80,True,False,True,True,True,False,False,True,480
0,39,100,True,True,True,True,True,False,True,False,3900
0,2,75,True,False,True,True,True,False,False,False,150
0,71,79,True,False,True,False,False,True,False,False,5609
0,1,60,False,False,True,False,False,False,False,True,60
0,2,80,True,False,True,False,False,False,False,True,160
0,72,110,False,True,True,True,True,False,False,False,7920
0,41,69,False,False,True,False,False,False,True,False,2829
1,7,75,True,False,True,True,True,False,True,False,525
1,35,95,True,False,True,True,True,True,False,False,3325
